reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOGwr30ZrkAWl5LtFttqREzhuf7LjtyaI0Uwbt04sbY91FYsY8air6BytgvRM211cZXu0xKhftEkALRWafQ,Zoë Nile,https://play-lh.googleusercontent.com/a-/AOh14GgOIhJTb6qvIQS5q0vhEcFhUOrzhRJd9ZoH-aZf5cY,fabulous app! easy to use and get results 😁😁,5,0,2.127.0,2021-09-08 09:42:50,,
gp:AOqpTOFv5jKn2E64JT5hraIGky0431zhPnfEkDy9XwT-fiOl9P7faH8WTD1GHPCFVmnR_UXnj2hy_YCoU-rWpv4,Naga Ratnam,https://play-lh.googleusercontent.com/a/AATXAJxXI37_GFJdJhZ7hLeostYVUVUto7R45e5wCiEY=mo,"You can Make your Own Logo, use templates in This App. Usefull And Awesome app! Must download!",5,0,2.124.0,2021-08-13 15:29:45,,
gp:AOqpTOHsnoUZTBXRc9hlP9fBuvStibGZqtykvD_RPjL7fEEUEWr5YQd4GTyJugcrTeC_oNXsRcOVbNd8TpJ8cTc,Hay thi Zaw min oo,https://play-lh.googleusercontent.com/a-/AOh14GjJm1i9kyhpPonZ3Av72Tr1wEM0zQnjlu6AFR50OA,That's a great app . I can create whatever i want and it also has so many photos,5,0,2.126.0,2021-09-01 09:11:46,,
gp:AOqpTOHP3S6Yl4s9Khsg4tCFQyZFpZCHdoRX4ychOcY0Z8xaYZAt6BjEmVKMOVepf-h1ZeKAR9DTu0W3jsAHyR0,Esha Tyagi,https://play-lh.googleusercontent.com/a-/AOh14GgpXH997is68MfPIJ9MsfFt9QmDuv0ag9D6kV_ixgM,Soo amazing...so many things to do here..this motivated me to edit for my youtube channel and making collage and templates on festivals.,5,0,2.124.0,2021-08-18 04:24:23,,
gp:AOqpTOG7LzscE7evhj5dscTxbBzNj7_6iuyK_-xc0OT6nXeu9xNICQ2b89PN0y0A0DNDiiIntGKKojFDYuaTcRI,deepak rana,https://play-lh.googleusercontent.com/a-/AOh14Gj1sUVdbyLCTphK4DkucRvPMWvyxR0OEsHiVLiNpg,Don't have 0 star else I gave. Why you guys are saying it's free after things it's asking for payment. Please dont waste your time guys,1,0,2.128.0,2021-09-10 10:14:40,,
gp:AOqpTOFJj_vKDjy728uZHjKuyqmPOX6Nq-rsH8zXMIobPuSC5FYR6p0I1hVBP3AuDjVym6danXq3dKPgjLdG3MM,beast roster,https://play-lh.googleusercontent.com/a-/AOh14GhsIDKd9gnG89FlzaZmlGteP4mS5SwX_UkwDejt,very easy to use and i really enjoy to make aesthetic picture editing on this app thanks Canva💜🙏,4,0,2.123.0,2021-08-26 08:25:03,"Hi there. Thanks for reviewing our app and for giving us a great feedback. It means so much to us. If you have other concerns, reach us out at canva.me/android. Kind regards. - ED",2021-08-30 15:24:12
gp:AOqpTOGvch97OgYsdDgGI3gdimkS06v-ILnoCRabKkLxMceP9zpsQlZO9GQoWpB8YbFHfAk1FtkgsRH2NnIUXRw,Adeniran Samuel,https://play-lh.googleusercontent.com/a/AATXAJxS3NpCsDRFqq5k-z_nGvAITQgKTNkyFAas9IvF=mo,Nice Templates and design options,4,0,2.126.0,2021-08-26 05:19:10,"Hi Adeniran. Thanks for reviewing our app and for giving us a great feedback. It means so much to us. If you have other concerns, reach us out at canva.me/android. Kind regards. - ED",2021-08-30 16:13:41
gp:AOqpTOELkRiGJVLhWUMpE3AKsca5RRQ2oUu435fD3Avb5VhS8rQihMg87zDMV1zTC6hcQaWMBPTr809D77h_bz8,ThePackman82,https://play-lh.googleusercontent.com/a/AATXAJyjMWTDyliaAQbRFYWLZm4p1JvVTW38-snY-gEg=mo,"Fun and easy to use, lots of great designs",5,0,2.120.0,2021-07-21 21:18:04,,
gp:AOqpTOEFmwfzhWLhg8cgSoKWe26r8DkAhGqZq4Xqu2O_Gfpb3qIKZ7l0RmWyk-e-JWRjscOV8-0OUuK3TYVwL1I,Yogesh Batra,https://play-lh.googleusercontent.com/a-/AOh14GiCFijGTXKPXXf4HyJCrYv8FOiuaoRXVJLqmHVmVw,Effective & useful app.. All fliers are Natural & só cool with lots of features.. 🤗,5,0,2.117.0,2021-07-07 14:58:46,,
gp:AOqpTOGZLsChGN8kz2EhtvXiqvzMq158z4jI9rMoWyteAFkKKEzZ9ZzOP2ZCRetUr3gQ8kRhkgwk-rFXqhw5D0o,Minakshi Rai,https://play-lh.googleusercontent.com/a-/AOh14GgZXNiik_hGZsF5xrQIcGW0BAfhRzdPxA7rqaCHsA,app is good but some time it work slowly edit: now slow working problem is saught out this is very helpful app to me 😄😄,5,0,2.122.0,2021-08-03 16:35:17,"Hi there, thank you for the feedback, we're sorry if the app takes time to load. We continuously working to make the app much better. Don't forget to check for updates as we regularly add new free elements, release new features and improvements. For other concerns, visit canva.me/android. - Lou",2021-04-14 03:27:20
gp:AOqpTOEfOlc8Ewj966-l5mS0Zzl-w_K4Q17bcCdVQMVpJO1xOK76ERt1SUVn8murRNPla6ejRg1kqnXGXbxaTqc,lee riesya,https://play-lh.googleusercontent.com/a-/AOh14Gj_xzaSoIxdre3xl7VQZr7TVKxmqSaYvlI7fnEUvQ,It takes tooo long to download all my designs to my device after these new updates and this app keeps lagging,1,0,2.119.0,2021-07-10 15:23:54,"Hi Lee, sorry to hear that your app loads slower that what you expected. We have released a version of the app with better functionality. Please update your app and if this doesn't help, send us more details about the issue so we can further assist you to canva.me/android. Many thanks for your patience. - Cynch",2021-07-30 14:54:40
gp:AOqpTOGsD-64MVY61bQ0sPFoCUih3yRFYPUQmSAcHRzoKprk0zd5RdoAciwjRQmo-XfzCVKu8ooKfEOTHF0x0oo,Ochomma Daniel,https://play-lh.googleusercontent.com/a-/AOh14GjZ01qDEIcprkXSlQu8rpOxOTDX5JLMjj66yQ9E,"Awesome app, relatively easy to understand and use... I rate you 5 stars",5,0,2.121.1,2021-07-27 15:25:28,,
gp:AOqpTOHSeEeHCWXJIAu4waDPLzWTBYRL3sq_kM3CI2ljN8CJHz_45PiVOEHh9tLBrB93yie9wXIqysb_1E2gnQw,Great Motsadi,https://play-lh.googleusercontent.com/a-/AOh14GgxGC3goZHmTlC72h6dro5DEYT8wy4R9dQBMsKixA,"Nice app i love it, i want you to add cut and paste option for the app, 5 stars on the way",3,0,2.120.0,2021-07-16 16:44:03,"Hi there, thanks for the feedback. That is a brilliant suggestion! We'll tell our developers to include this idea in the future updates or you may send us some details at canva.me/android. Please update your app on the latest version in Google Play Store to get the best new features. Regards. - Claressa",2021-08-05 09:53:45
gp:AOqpTOEbwQmLdGe91Knjf_pCL7NFbul0_oGVQXsLYvwsKZlh8fmFCCiJpvWi-8XQp-DAmu8dS5cLTVcA-yNre2M,karen arinze,https://play-lh.googleusercontent.com/a-/AOh14GioAsIQJjIY7EoTOQNc7ZOwpV2n_5o68VM0VWVQ,wonderful...creativity at its peak. i am sorry for the poor review. review updated.,5,0,2.118.0,2021-07-15 13:23:55,Hello Karen! Thank you for your feedback. Please let us know the reason behind this low rating at canva.me/android. We'd be happy to improve our app based on your suggestions. We recently released a version of the app with improvement. Please keep your app updated. - Cynch,2021-07-15 01:41:18
gp:AOqpTOFFIJV9uI9JbZT4tyVIHOi9ede1URLc1jJOspmML1PAZPNxpHWFD_nfZYTxt63qjKYShBOW8n5IXmBCUkY,Prithviraj Seth,https://play-lh.googleusercontent.com/a-/AOh14GjWUVi8fLcI5tOwqIrDBKQBakggmVLWH1GChKFsBw,"Fantastic , easy to use and really mobile friendly app . Thank you Canva",5,0,2.118.0,2021-08-10 04:30:24,,
gp:AOqpTOHhLJ9nSDceVqAAKw69NObYKw8AQETJ1FVUidLloYPRRon8rD8pVtpuVOJdQ2F9p7phHa5wSiGApUvfzF8,__Jeffin shibu 9D__,https://play-lh.googleusercontent.com/a-/AOh14GjVpm5wwJr5AdjUyRK0SsSdkPdiTNIkZI3vqtrKiA,"Elements, templates and texts are gooooood😘😘🔥🔥i love this app so much",5,0,2.124.0,2021-08-16 03:31:22,,
gp:AOqpTOEJdiHgxs0v4pyREnFzndLdJD0RTkT9cnNO22u71j0jOnq5geEkkgl_ZFaX5lB8B4t6p3YKvZBCp_4RYVE,Ayesha Gul,https://play-lh.googleusercontent.com/a/AATXAJwpf8Tn1L90TeYP3WGW1l8DYbJe-PT50-UnrMZa=mo,Amzing for beginners and also for Pros's in graphic designing.,5,0,2.120.0,2021-07-15 16:55:14,,
gp:AOqpTOHXrb8KKxMd5A8rzTaDXd81vQfSt6x0_v9Yn4k5q3tZ71abKlcKGHATJ7nvl15BQS7DBBsh-eWDBeJspBU,LALITH ADITHYA,https://play-lh.googleusercontent.com/a-/AOh14GjKjq1HWvssc8a0rmQxOqShji4Ezzc8mmUQH7x8zA,It lags so much even though I have a 3 ghz phone. It's good but it just lags,1,0,2.124.0,2021-08-18 08:52:23,"Hi Lalith, we're sorry to know that your app lags. Here in Canva, we want to make sure that you are properly assisted with the issue you encountered. Please provide us more details through here: canva.me/android. Don't forget to check for updates to get all the functionality of the app. - Lou",2021-08-22 23:58:16
gp:AOqpTOHzA6CzWsWXuYOWq6LlPnOePVpWghZGo5t8gHZ48OsKnuv-zYOZEIFv3nru2fAoVA48gTdg91DGgult0ZE,Mukesh Ktr,https://play-lh.googleusercontent.com/a-/AOh14Gjmb5TZuZtxf6zJw-VpvZJVnEwvunaisSnL5N6f,very nice app for editing videos or making presentation,5,0,2.126.0,2021-08-30 08:14:27,,
gp:AOqpTOGwzIIoXBE6QliYtZiVMWb0xDFEsFQqDOkN-exUL8jWILNiOuE0pot0CRLgMD-63IQR11KOiEI_lhXARJY,Tari Opigo,https://play-lh.googleusercontent.com/a-/AOh14GhccavEAsn8N1Vq1dginv3XSVn1xyU10miWE2kE,Really great app for making your own designs,4,0,2.127.0,2021-09-04 16:36:25,,
gp:AOqpTOE_k8ywsimaVXmEhiKReXSMQPpetqeZBLuxTmYAS1fLQv1gWg97N48kjbTNE6ltuUhYo_SnJ7mP7lAOJmc,Laura Japaul,https://play-lh.googleusercontent.com/a/AATXAJwvPkA-u-3f8QBBsKsQ0XkXQrfJU4dxAPSQBQjD=mo,This is an easy to use app with all the basic tools of creativity.,5,0,2.121.1,2021-07-29 17:35:55,,
gp:AOqpTOFFB5g43tzMeokvUAF8vkzKM9RdENqfTpZXA1UbwEf-9rUsFicgr14l5VH69E5Joaz86ciiqakrAtGOjCQ,Deepali Shah,https://play-lh.googleusercontent.com/a-/AOh14GhtCgBqkPyzxR400TLKjqPKNNg6Hd88zW8GsA0gHg,"Trying to buy canva Pro, while it is constantly showing, card unavailable, while it is actually in use, please tell me how to fix it",2,0,2.118.0,2021-07-06 00:25:41,"Hi Deepali, thanks for reaching out to us. We're sorry for the inconvenience. There was an issue that affected some of our users from performing tasks like uploads, downloading designs, etc, but the issue has now been resolved. If error persists, send us a report at canva.me/android. We also suggest that you keep your app updated. - Cynch",2021-07-25 12:55:15
gp:AOqpTOFP_Bda6gUpJO3Bsmmd77epHQc2D3q452nyU8r-wSMSeZH6qj56STbCU2nJ5zBVZIa3Sey77MPb5-kMSfs,Sukun Global,https://play-lh.googleusercontent.com/a/AATXAJx08aHo0PiI_qRlRwUorsVZKtTUl33X2SWxI8-6=mo,Great templates available and easy to use,5,0,2.124.0,2021-08-14 19:38:49,,
gp:AOqpTOFklL5OYhiLFFHmCuIQauMhFwUOvQHqUCz-CLLXa45h7LyaeKEHX64DGwTKB-hyAeoeU3lN5DlnAT610ec,Bhumi Balar,https://play-lh.googleusercontent.com/a-/AOh14Gi8DAw751YzBf76L5Pbl0gNhf3YTBo89nKFXzKKqA,very convenient and updated with latest features.. loved it!!,5,0,2.122.0,2021-08-01 04:26:30,,
gp:AOqpTOHFwmLyS7bkNpEe6-hIeLbE865Fc2OVULfImjZjFK3FVt36pJGgpOCsmUSK96Oy8hX2JX1hJpxNU1njDC8,Himanshu Patalia,https://play-lh.googleusercontent.com/a-/AOh14GglDEqei6swIAa2sFhIMY_dJkWdL5dUh9tuTZFg,Video made Good but Video's sound output is not Clear.Fix this....,2,0,2.124.0,2021-08-18 13:25:22,"Hi Himanshu, we're sorry if video's sound output is not clear. We want to make sure that you are properly assisted with the issue you encountered. Please provide us more details through here: canva.me/android. Don't forget to check for updates to get all the functionality of the app. - Lou",2021-08-23 01:14:06
gp:AOqpTOH5NwoOhbWPSOWVkH_EDiUOzqX8fd-k3pas7od9mXZozCnX_OMWHEDahKnzTb6Ojc32kUr0ZwdU1-Nhhns,Meraz Mahmud,https://play-lh.googleusercontent.com/a-/AOh14GiGKD9eJQsqaGLnjEeov3ZZ2OKPNZBoALrUApwJ6JU,"easy to use, user friendly and time saving",5,0,2.120.0,2021-07-20 18:03:24,,
gp:AOqpTOGOAkpd6wR_i-cxb5L5WHR-9UAZNssjmUbw72kKn6Q-ajh6WdyUaWg17EiUvqC-gJNkTV_3LrH_ovl9bvQ,Danielle Jackson,https://play-lh.googleusercontent.com/a-/AOh14Gi-9yPrbDo3NxDByO1PTrYzbZZAM5LkNYIgL1uRag,Awesome app it has everything you need for designinhg whatever you need,5,0,2.117.0,2021-06-30 17:23:09,,
gp:AOqpTOGpcj4sXs6F3mOONet-Vh2U832Zete6o51q0esHpklc8eeGc8KPWSH_FOOy5X4fSfYJlbFq77HMohdUxyw,Trigger the Puppy,https://play-lh.googleusercontent.com/a-/AOh14GiwKrHsih7dWjtSxDSDrSJFZQm1Bg_e6q1Rol8pmw,"Very nice user interface, easy to use and fun!",5,0,2.119.0,2021-07-10 21:31:05,,
gp:AOqpTOEXatmIbn3rNx3EQcM1CfDEiu9TiNQxwMQ4zgpklrrvEAguL54tw7h6LIawvEVZwttnZYFX8bILa3qGAq0,Arunvinod Sj,https://play-lh.googleusercontent.com/a-/AOh14GjUN4a68UoALaGSTym3U84gZnMUxEM12Q1Gx0JPWqE,very great app I like it from this app I can make many Assignment at my school everybody tell super photo,5,0,2.119.0,2021-07-12 15:28:56,,
gp:AOqpTOHhftmtzGB3nxcegcFW9ttqkguNLd3X941ktz2N0lIyv7JwsLJDU4kFShH8YZaXa6jhJgBnGpmfuU0aK9Y,Game X Mamba,https://play-lh.googleusercontent.com/a-/AOh14Gg65EbcCvctuGGvwbEIPRut0Ddl0woAcdmLe1XEhQ,Nice to use but need more interesting logos and templates of Gaming 😀,5,0,2.119.0,2021-07-09 17:01:38,,
gp:AOqpTOFtrCVp6IBVhU8HYkK-_VKLKNreZN77HaTyZlSuYOtfwMAp7SaYUTHFie1HzVgCOGi1jiO7UHeKVdlgEXs,Ashik Calvi,https://play-lh.googleusercontent.com/a-/AOh14GiH0TSYo9oxFXS5OlalUbXryAbGIqXT7zstKczGKA,Extraordinary And Simplest Graphic Designing App Ever (This App will make you a graphic designer)🔥🔥🔥,5,0,2.117.0,2021-06-24 19:06:19,,
gp:AOqpTOEU0j41qCrS800PSZcLrWau3BBwAzKC7EB69tW6VYLRgLsVcojIS2QIJ3IUbUXuFasH5XzTriY9J6j2ejo,C. DENNISON,https://play-lh.googleusercontent.com/a-/AOh14GhF4qnzs6Xzz1yjY2r_yk6haKJBnrpxwyVb1YtJsQ,"magnificent software for graphic design, best ever i have see so far",5,0,2.119.0,2021-07-10 11:44:12,,
gp:AOqpTOG0LpV70QrEgm9qr4UttP442FdVKgzjtTE-BfAJH8UR6BOJ5iDTCsSR4BQ5WGbEmwo8VSOB-0G3sfHJW6E,Dentist of Love,https://play-lh.googleusercontent.com/a/AATXAJyOIe7XgtV4Ubhp-vHRo_brWrkLgkL-15C28IkG=mo,"exceptional and user friendly, NOT complicated at all",5,0,2.117.0,2021-06-27 21:15:42,,
gp:AOqpTOFamVxsS-AGxYgYxdNOEkvxPin3n8p6uVyjZiG1nep4EaPd2jT1TcSewuSwh3Oh2Qe7ktFcZOTbfI166z4,Sa tu,https://play-lh.googleusercontent.com/a/AATXAJyvVm1nsVAgUCIgFlE5Y-dlZ6q3kWMOnqBlmCiS=mo,This app is really great to use.I can edit the design that I want.,5,0,2.127.0,2021-09-05 10:26:29,,
gp:AOqpTOFVhESxPHOXmIAxIH1ynumt5k0TF4JErBHUjghRgsO7ES9F3LNHyAXQsLoja_PrDphPC9X6WzVuZp21eQA,Vani,https://play-lh.googleusercontent.com/a/AATXAJwkIn-3A0O7L711Gmr17KpowTvBNNz8xEDZim4=mo,"This is not a review for I'm trying to sign up but can't. I get the code but when I try to finish the process the code is not accepted and I have start it againg and again. Any help, please?",3,0,2.128.0,2021-09-13 20:10:37,,
gp:AOqpTOEy0fClzcJVJuEWwNfm1FQvcTMB8dbHMsNHT8tD2U03AZ04xye2pcfA6cSe0fEPPOLxmDV9-OplkKEQEjk,Daniellita Defang,https://play-lh.googleusercontent.com/a/AATXAJwZKq_wvstkcPURYrEbb8NWyXM0x-ZqYTiSLxaT=mo,This is the best graphic designer ever. I simply love the app.,5,0,2.120.0,2021-08-09 17:47:23,,
gp:AOqpTOGCPutT0KVedRGcQtXnEisxRopgQemA5AZQaenUbkhoAqh9-k72148h1gN-RLFY6O39uqz-F6Yo3XJXABc,pro gaming dude,https://play-lh.googleusercontent.com/a-/AOh14Gi8QRbuVtyu9bFUQIy7LFJXjOJFsFT6GxvFgxD7,Very Good App And In All App The Thumnail get Mark of app but Canva not get Mark. It's Perfect💯 App,4,0,2.119.0,2021-07-10 05:44:30,"Hi there! Thanks for the feedback, we appreciate it. The app is free to install. You'll pay when you subscribe or use premium elements- those that have the coins icon. We add more free elements in every update, kindly keep your app updated so you can use them to create beautiful designs. For concerns, reach us at canva.me/android. - Cynch",2021-08-03 04:32:33
gp:AOqpTOGN_pzJScLngvLqftvoBkpVvB3IwPN9FtnuueUy7kBQ5mCrw8wWsO7vJWJlZXKcOMR-Oxuba2iXpk01zhc,Pawan Yadav,https://play-lh.googleusercontent.com/a-/AOh14Gge2nCcsfoCf7Y4Z_h0Ra56TntoqZLDrAcUWrRT-Q,mind blowing very useful app for poster banner or story and many things,4,0,2.121.1,2021-07-27 15:57:54,"Hi Pawan, many thanks for the rating and awesome feedback. We are happy you find the app useful. We constantly release updates to the app, please make sure to update it to get it's full features. If you have any suggestions for the improvement of the app, don't hesitate to send us some details. Regards. - Claressa
",2021-08-09 22:59:57
gp:AOqpTOGgsJ69UvDX1JQcCKqQC4l44hjmvfzlhE7ftob7L5X6sEEE1zoHIgFBoyKlMLvayK4hG6mQYyerJf61sqs,Elu Elu,https://play-lh.googleusercontent.com/a-/AOh14GjVROsE-cytfUauk5Q47zuezXSJ90WIL662Z7nMCw,love this app everything is here . if you are looking for app to edit from phone to create thumbnail this is the right app,4,0,2.119.0,2021-07-12 08:12:07,"Hello there! Thank you so much for your feedback and rating. Kindly keep an eye to our future updates with performance improvements and bug fixes. For concerns, reach us at canva.me/android. Enjoy designing! -Gel",2021-08-03 13:55:44
gp:AOqpTOEn7A2EjJIJc4IV47SHDLNepKQjWP-iaLR_-AfR5wXoEkJ-s6_T88nOtu81P8iEtsNd4p0BMAQwSLo620U,Subhashis Barua,https://play-lh.googleusercontent.com/a-/AOh14GhqoT6isdEYPQ3kTuDN_H3DlqsrYYAzowInC4nwIw,good app and so many filters.. but video timing is too short,5,0,2.120.0,2021-07-17 13:29:24,,
gp:AOqpTOH5QBGLpL9v36QCQiMKjXhip95RDsAMpwvFyClvXx-QpLBzNAyVd7tR98UlKHLGVIFKTKNf0dCqnmr2k8M,Mr. So AndSo,https://play-lh.googleusercontent.com/a-/AOh14GgiFZIMjDGoGc-5WM_06t8KA9SqR9cqxhp9MMVQRA,Love it this app is prefect you have to get the upgrade this app has so many features it's amazing,5,0,2.118.0,2021-07-08 16:51:51,,
gp:AOqpTOGI5g3bxWTFA-n6iDNIip02tW7EXqpYl6eJMJyc_vUUjlyGGco5FMl9cS3xD7gxau2fs00ARRKqocINXp0,Sandra Gonzalez,https://play-lh.googleusercontent.com/a-/AOh14Gjb8qzVnLMmeK3W0wyA0Xk-KcSD4vv6ZlbC6cMjNCo,"it's super easy to use, so many possibilities.",5,0,2.126.0,2021-08-31 13:25:22,,
gp:AOqpTOFfh5sqIfqIxuwm6BNGeh8HMv4zbmkorVkAZUMjFi7224LjbCvfbQYeRO_Jd9u5nSRf9atzfKV_aAorF9I,KARTHIK,https://play-lh.googleusercontent.com/a-/AOh14GgI8J8I3ppAyEUd2GUjFMTja92-O22WqfOrM3t-,This app is very cool. Very very useful app for editors and YouTubers. I love this app,5,0,2.118.0,2021-07-05 05:55:01,,
gp:AOqpTOFFlIo-b47ZwKUNXAmS8MllElTutxFHPpkjZ-EWSpvQC21r3RIIZvW1e42d3t9XG7noce6efv7cvKdoBCI,Jitendra Patidar,https://play-lh.googleusercontent.com/a-/AOh14GhSZ4u3Rcd7TDfzUqiAhvk9_L35bux4ex-yVrKtAQ,Internet consuming rate is very high. Every time load tamplets. You have loaded templets.,2,0,2.121.1,2021-08-05 05:35:34,"Hi Jitendra, we're sorry if the app is kind of slow. To fix this issue, try to update your app on its new version because we include improvement performances and bug fixes. If the issue persists, send us the details through this link: canva.me/android and we'll take a closer look. Thank you for your patience. - Claressa
",2021-08-16 06:35:27
gp:AOqpTOHCZeqdwaqWlMBEN48cM5cNX7QYVsc8NLq8eFvYmfaOJRdcBHVcKK4kAqxr_YovvopEA1atq8hqmg-Dsvc,Prashant thakur,https://play-lh.googleusercontent.com/a/AATXAJwyFsrJ27s33svZ7gftbjAon9kAvaeLD3LoE3Iv8Q=mo,"its so awesome app for all creaters even they are on youtube,ig,or others social media platforms...it is fantastic for create something new❤️",5,0,2.119.0,2021-07-26 07:58:15,,
gp:AOqpTOF8xsl_FUFMIO60R4xEjZHac_LDeZf-80JT1JqZAf0PogXIZgfQTTyS2UCCH3_cHU8jWW_mldOlO6WWXx8,Brigitte Gledhill,https://play-lh.googleusercontent.com/a/AATXAJw6EXQn-VbhiS3GvRpiswd7REqhMAo9lyAv-ruFrw=mo,No longer publishes to Insta since about 3 weeks - despite uninstalling and trying again...,2,0,2.117.0,2021-06-29 19:09:14,"Hi Brigitte. We're sorry to hear that you are having trouble with the app. We will make sure to take note of this for us to improve the app. For us to check, kindly send us a screenshot or a recording of the issue and send it through canva.me/android. Kindly keep an eye to our future updates with performance improvements. Thank you -Gel",2021-07-03 04:03:17
gp:AOqpTOELmJ79E27NSg9FKmQG5aUFpKGrjCdPUWhcfp0rF1SEorspxhM0_4MDRuuR91bbmLmWM2ePsc3UQeZR_Q0,Aradhya Vishwakarma,https://play-lh.googleusercontent.com/a-/AOh14GgFRCp3B-R_Jg5u9G3LeeNIjCcpgyrbAMlW5ABEuA,It is good we can create and present also it is good but it is taking subscription also,5,0,2.118.0,2021-07-02 11:46:32,,
gp:AOqpTOFbSVCL_ry4sZEJ2Bv7IchXmCFLYgF3IjfUUTSqDI_uCJ8VAG3Rhplu6nVJlb5ikyfhS1EGjN5e9jfGTas,Clinton Igboecheonwu,https://play-lh.googleusercontent.com/a/AATXAJyAgWRgp3z7FXdAzcupfr6Td7eA_g4DEfZagmkq=mo,the app is quite dope if your network is stable.,4,0,2.127.0,2021-09-04 17:47:40,,
gp:AOqpTOHgdVmd2aqE1V5cmH-4ySfxFUG7UzNyd43E0itx471iZc7gE7PQzW9-C8a6-zzBo7cTf9SW0kmXOdDmZE0,Ivan Cavan,https://play-lh.googleusercontent.com/a/AATXAJxHU2VZy06dA5s4n6EDGnYvtF5cmNoY-YjvFtsJAQ=mo,"i really love Canva because it's a friendly-user. Anyone can do their resume, CV, and etc, hassle-free.",5,0,2.122.0,2021-08-02 14:04:07,,
gp:AOqpTOHf4jW3ztnGqPL4Xqds66OkgixoFOV2YD_L6c9RDxAXOWsF5_Jk7UThjSdXoDHWe-Ss3JaUwASWWCrc-cE,Arc Angel,https://play-lh.googleusercontent.com/a-/AOh14Gh8gTogUQoI1QZw3QrrhNTB2ip7IaNQFrvclj6yiA,its good with data or wifi. kindly configure the offline mode,4,0,2.124.0,2021-08-19 20:32:45,"Hi there. Sorry that you are unable to utilize the app if you are offline. Note that Canva requires an internet connection to ensure that your design will save properly. I will make sure to pass your thoughts to our product team for future updates. Update the app to get new features. For other concerns, reach us at canva.me/android. - Ahn
",2021-08-30 01:44:40
gp:AOqpTOHxpTRTCHBTnLCIv0WgIUhu_v7jP2CQbsQUDe-tjEnEBNyyQQRwGwZo6uPt1kqwtC4j3_dxiu7rLUz4DDM,Rimpa Sani,https://play-lh.googleusercontent.com/a-/AOh14GgJb3a6z80kznuv8RfmyC0b7zjtj3ttA2MPlSh1,"The best app to edit pic, make posters and cards thanks alot",5,0,2.128.0,2021-09-11 17:24:52,,
gp:AOqpTOGLqEaZvMMdBqktvgRg7q2_mfior9jmPAIO9eAQxPCbu35JX029k5Tr6HLH_NhcD2Ar9WbPSilFQ_wMyjo,Akanksha Sadekar,https://play-lh.googleusercontent.com/a-/AOh14Gg2YYFxBSBS0xSNCdhjk1_XBakCDfM05MxjNDuvN3Q,App keeps hanging and restarting everytime I try to edit something..,1,0,2.122.0,2021-08-01 07:05:04,"Hi Akanksha. We're sorry to hear you're getting such issues with the app. We have an updated version which includes new performance improvements and error fixes that could fix the issue. If the issue recurs, send us a screenshot or video recording of the issue at canva.me/android. - ED",2021-08-10 13:21:16
